id,code,mutant-info
1233,"            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{
					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF-- == 0 ))
					{
						Exception_handler ();
						request = 0;
						AU8.We9_DEF_OUT = 1;
                    }
					else
					{
						if ( AU8.We6_BE_CONFIRM_ON ) 
						{
							if ( ControlElement_DEF == 0) 
							{
								AU8.We6_BE_CONFIRM_ON = 0;
								AU8.We7_BE_LOSGELASSEN = 1;
                            }
                        }
						else
						{
							if ( AU8.We7_BE_LOSGELASSEN ) 
							{
								if ( ControlElement_DEF > 0) 
								{
									Exception_handler ();
									request = 0;
									AU8.We8_BE_CONFIRM_OUT = 1;
                                }
                            }
                        }
                    }
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						if ( ControlElement_DEF == 0) 
						{
							AU8.We8_BE_CONFIRM_OUT = 0;
							AU8.We9_DEF_OUT = 1;
                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;","<mb:mutant#d1bf2287ddf1602cf243f6db91a8dfd17cc9ca02> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -124 +124 @@
-					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 ))
+					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF-- == 0 ))
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1234,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1235,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e <= 0)
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#79b8abeced7b8ec1d191ab9d62adf591a279e04c> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -203 +203 @@
-							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
+							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e <= 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Defroster.c> ."
1236,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1237,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0-- >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#a390e5c48d56bc40b432b5fed8338c38639975bc> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -203 +203 @@
-							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
+							if (( We1_BA_DEF_ev_ctr0-- >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1238,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1239,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e >= 0)
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#e98ece5fb5d2d1cd1ec370cb8e99c4ff68938308> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -203 +203 @@
-							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
+							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e >= 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Defroster.c> ."
1240,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1241,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( ++We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#8a82134ea1f10d8cbb902d139a37d0987819a010> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -203 +203 @@
-							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
+							if (( ++We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1242,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15 )  
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )) 
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{",
1243,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15-- )
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )) 
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{","<mb:mutant#9e0beb866b4837ff0e93e08a6bab5b6c545921e0> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -65 +65 @@
-		if ( Clip_15 )
+		if ( Clip_15-- )
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1244,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
